cell_type	target	binding	perb_score
L6_CT_Late_APOE4_Neg	CD3E	antagonist	4.8584420444865e-12
OPC_Late_APOE4_Neg	CD3E	antagonist	4.85722573273506e-17
Oligodendrocyte_Late_APOE4_Neg	CD3E	antagonist	1.3012813699156e-10
OPC_Early_APOE4_Neg	CD3E	antagonist	2.79715755706988e-17
Oligodendrocyte_Early_APOE4_Neg	CD3E	antagonist	7.47142566528486e-11
L6_IT_Car3_Late_APOE4_Pos	CD3E	antagonist	1.88702315069754e-11
VLMC___Perivascular_Late_APOE4_Neg	CD3E	antagonist	4.3868067219722e-11
Oligodendrocyte_Late_APOE4_Pos	CD3E	antagonist	3.85171119151708e-17
Pvalb_Early_APOE4_Neg	CD3E	antagonist	7.01516949472685e-11
Pax6_Late_APOE4_Pos	CD3E	antagonist	2.61335047777662e-11
Sst_Late_APOE4_Pos	CD3E	antagonist	1.85495231640063e-11
Pax6_Late_APOE4_Neg	CD3E	antagonist	1.47196168001604e-17
Pvalb_Late_APOE4_Neg	CD3E	antagonist	1.5012111760875e-11
Sst_Early_APOE4_Neg	CD3E	antagonist	7.41483105584211e-11
Sncg_Late_APOE4_Neg	CD3E	antagonist	2.42682454125136e-11
Sncg_Early_APOE4_Neg	CD3E	antagonist	2.78956330978824e-12
Pvalb_Late_APOE4_Pos	CD3E	antagonist	9.2940451495642e-11
Vip_Late_APOE4_Neg	CD3E	antagonist	1.48786713880028e-11
Vip_Late_APOE4_Pos	CD3E	antagonist	1.25815738660064e-11
Sncg_Late_APOE4_Pos	CD3E	antagonist	1.57770701105559e-11
Vip_Early_APOE4_Neg	CD3E	antagonist	3.92044287652661e-11
VLMC___Perivascular_Late_APOE4_Pos	CD3E	antagonist	1.531415673228e-10
Sst_Late_APOE4_Neg	CD3E	antagonist	1.07087919922256e-12
L5_ET_Late_APOE4_Neg	CSF1R	antagonist	1.49303657538846e-10
Endothelial_Late_APOE4_Neg	CSF1R	antagonist	1.56616588070052e-10
Chandelier_Early_APOE4_Neg	CSF1R	antagonist	1.91569875139745e-10
L4_IT_Early_APOE4_Neg	CSF1R	antagonist	7.31587838412682e-11
L5_IT_Early_APOE4_Neg	CSF1R	antagonist	3.6023091503596e-11
L5_6_NP_Late_APOE4_Neg	CSF1R	antagonist	2.47089960169943e-10
L2_3_IT_Early_APOE4_Neg	CSF1R	antagonist	4.94919178505982e-12
Immune_Late_APOE4_Pos	CSF1R	antagonist	3.60405049993098e-09
Astrocyte_Late_APOE4_Neg	CSF1R	antagonist	4.77381046088107e-13
L5_ET_Late_APOE4_Pos	CSF1R	antagonist	1.97538422481961e-10
L5_6_NP_Late_APOE4_Pos	CSF1R	antagonist	4.03097837774272e-11
Endothelial_Late_APOE4_Pos	CSF1R	antagonist	3.91131042997824e-12
L4_IT_Late_APOE4_Pos	CSF1R	antagonist	1.03865779926126e-11
Chandelier_Late_APOE4_Neg	CSF1R	antagonist	1.21453472520448e-10
Astrocyte_Early_APOE4_Neg	CSF1R	antagonist	1.1916712162934e-10
Immune_Early_APOE4_Neg	CSF1R	antagonist	9.13865165488826e-09
L5_IT_Late_APOE4_Neg	CSF1R	antagonist	3.21754606730624e-11
L2_3_IT_Late_APOE4_Neg	CSF1R	antagonist	3.85523018994678e-11
Immune_Late_APOE4_Neg	CSF1R	antagonist	5.49028496936056e-10
L4_IT_Late_APOE4_Neg	CSF1R	antagonist	4.25984633728264e-12
L5_6_NP_Early_APOE4_Neg	CSF1R	antagonist	1.6528401611253e-10
L2_3_IT_Late_APOE4_Pos	CSF1R	antagonist	1.76415988626652e-10
Astrocyte_Late_APOE4_Pos	CSF1R	antagonist	2.75958266229543e-10
L6b_Early_APOE4_Neg	CSF1R	antagonist	1.07149360395374e-10
Lamp5_Late_APOE4_Neg	CSF1R	antagonist	1.85814996758819e-10
Chandelier_Late_APOE4_Pos	CSF1R	antagonist	5.62623813321749e-11
L6_IT_Car3_Early_APOE4_Neg	CSF1R	antagonist	1.48305782545757e-10
Lamp5_Lhx6_Late_APOE4_Neg	CSF1R	antagonist	1.20055040283692e-10
L5_IT_Late_APOE4_Pos	CSF1R	antagonist	4.78536270165323e-11
Lamp5_Late_APOE4_Pos	CSF1R	antagonist	1.53830993077381e-10
L6_IT_Late_APOE4_Neg	CSF1R	antagonist	1.47313261422247e-11
L6_IT_Late_APOE4_Pos	CSF1R	antagonist	3.56483920184331e-11
L6_CT_Late_APOE4_Pos	CSF1R	antagonist	6.20823896946921e-11
Lamp5_Lhx6_Late_APOE4_Pos	CSF1R	antagonist	1.58167968086861e-10
Lamp5_Early_APOE4_Neg	CSF1R	antagonist	3.31793702346227e-11
Lamp5_Lhx6_Early_APOE4_Neg	CSF1R	antagonist	4.97455468900399e-11
L6_CT_Early_APOE4_Neg	CSF1R	antagonist	7.31596459636207e-12
L6_IT_Car3_Late_APOE4_Neg	CSF1R	antagonist	1.50114940844103e-10
OPC_Late_APOE4_Pos	CSF1R	antagonist	1.39536732911344e-10
L6b_Late_APOE4_Neg	CSF1R	antagonist	1.30332069803829e-10
L6b_Late_APOE4_Pos	CSF1R	antagonist	5.52958834801538e-11
Pax6_Early_APOE4_Neg	CSF1R	antagonist	3.5020632153012e-11
L6_IT_Early_APOE4_Neg	CSF1R	antagonist	6.6362490406008e-11
L6_CT_Late_APOE4_Neg	CSF1R	antagonist	4.99571748853308e-11
OPC_Late_APOE4_Neg	CSF1R	antagonist	9.77271576075301e-11
Oligodendrocyte_Late_APOE4_Neg	CSF1R	antagonist	1.49566293353128e-10
OPC_Early_APOE4_Neg	CSF1R	antagonist	3.53502663969212e-13
Oligodendrocyte_Early_APOE4_Neg	CSF1R	antagonist	5.8009776911718e-11
L6_IT_Car3_Late_APOE4_Pos	CSF1R	antagonist	7.11463603883025e-12
VLMC___Perivascular_Late_APOE4_Neg	CSF1R	antagonist	4.87807611069303e-10
Oligodendrocyte_Late_APOE4_Pos	CSF1R	antagonist	1.50540767314901e-10
Pvalb_Early_APOE4_Neg	CSF1R	antagonist	6.69857203897109e-11
Pax6_Late_APOE4_Pos	CSF1R	antagonist	1.13264671824282e-11
Sst_Late_APOE4_Pos	CSF1R	antagonist	2.639539692733e-10
Pax6_Late_APOE4_Neg	CSF1R	antagonist	1.66811464298716e-10
Pvalb_Late_APOE4_Neg	CSF1R	antagonist	1.40889115512582e-11
Sst_Early_APOE4_Neg	CSF1R	antagonist	1.21005751844086e-10
Sncg_Late_APOE4_Neg	CSF1R	antagonist	1.85649384500899e-10
Sncg_Early_APOE4_Neg	CSF1R	antagonist	1.2020798544602e-10
Pvalb_Late_APOE4_Pos	CSF1R	antagonist	1.72100046427622e-10
Vip_Late_APOE4_Neg	CSF1R	antagonist	4.34738485045123e-11
Vip_Late_APOE4_Pos	CSF1R	antagonist	2.48188729339234e-11
Sncg_Late_APOE4_Pos	CSF1R	antagonist	1.05621737400035e-10
Vip_Early_APOE4_Neg	CSF1R	antagonist	8.006560814333e-12
VLMC___Perivascular_Late_APOE4_Pos	CSF1R	antagonist	1.30919501131959e-10
Sst_Late_APOE4_Neg	CSF1R	antagonist	2.94899698945842e-10
L5_ET_Late_APOE4_Neg	EED	antagonist	1.70901843904167e-10
Endothelial_Late_APOE4_Neg	EED	antagonist	1.53441012273078e-10
Chandelier_Early_APOE4_Neg	EED	antagonist	7.21572981119488e-10
L4_IT_Early_APOE4_Neg	EED	antagonist	3.59026433769775e-10
L5_IT_Early_APOE4_Neg	EED	antagonist	5.83787766465233e-11
L5_6_NP_Late_APOE4_Neg	EED	antagonist	4.17007981312037e-10
L2_3_IT_Early_APOE4_Neg	EED	antagonist	4.65392244473168e-10
Immune_Late_APOE4_Pos	EED	antagonist	5.06392565451274e-10
Astrocyte_Late_APOE4_Neg	EED	antagonist	8.91860013695789e-11
L5_ET_Late_APOE4_Pos	EED	antagonist	7.1599714959754e-10
L5_6_NP_Late_APOE4_Pos	EED	antagonist	2.16980124756712e-10
Endothelial_Late_APOE4_Pos	EED	antagonist	7.07208069249749e-10
L4_IT_Late_APOE4_Pos	EED	antagonist	1.47906142729102e-10
Chandelier_Late_APOE4_Neg	EED	antagonist	4.59757466326675e-10
Astrocyte_Early_APOE4_Neg	EED	antagonist	3.47471766434453e-10
Immune_Early_APOE4_Neg	EED	antagonist	6.10167271949853e-10
L5_IT_Late_APOE4_Neg	EED	antagonist	6.44935325050428e-10
L2_3_IT_Late_APOE4_Neg	EED	antagonist	9.85354352833386e-11
Immune_Late_APOE4_Neg	EED	antagonist	4.23145393342699e-10
L4_IT_Late_APOE4_Neg	EED	antagonist	7.49637280639552e-10
L5_6_NP_Early_APOE4_Neg	EED	antagonist	6.06756891594326e-11
L2_3_IT_Late_APOE4_Pos	EED	antagonist	3.13916309966459e-10
Astrocyte_Late_APOE4_Pos	EED	antagonist	2.87102018527473e-10
L6b_Early_APOE4_Neg	EED	antagonist	1.14802904678903e-09
Lamp5_Late_APOE4_Neg	EED	antagonist	4.07223869369344e-10
Chandelier_Late_APOE4_Pos	EED	antagonist	5.01508893952365e-10
L6_IT_Car3_Early_APOE4_Neg	EED	antagonist	1.09681454020013e-09
Lamp5_Lhx6_Late_APOE4_Neg	EED	antagonist	5.09378564005839e-10
L5_IT_Late_APOE4_Pos	EED	antagonist	1.15264685728579e-10
Lamp5_Late_APOE4_Pos	EED	antagonist	5.09313467317359e-10
L6_IT_Late_APOE4_Neg	EED	antagonist	3.75910645063113e-10
L6_IT_Late_APOE4_Pos	EED	antagonist	9.44134057278817e-10
L6_CT_Late_APOE4_Pos	EED	antagonist	7.90869950350203e-10
Lamp5_Lhx6_Late_APOE4_Pos	EED	antagonist	5.26584351882562e-10
Lamp5_Early_APOE4_Neg	EED	antagonist	2.89108929608594e-10
Lamp5_Lhx6_Early_APOE4_Neg	EED	antagonist	5.69729895924651e-10
L6_CT_Early_APOE4_Neg	EED	antagonist	7.74000098586738e-10
L6_IT_Car3_Late_APOE4_Neg	EED	antagonist	2.49659774303659e-11
OPC_Late_APOE4_Pos	EED	antagonist	1.11436804432663e-10
L6b_Late_APOE4_Neg	EED	antagonist	4.93197558938766e-10
L6b_Late_APOE4_Pos	EED	antagonist	7.75298707175445e-12
Pax6_Early_APOE4_Neg	EED	antagonist	7.67406856972596e-10
L6_IT_Early_APOE4_Neg	EED	antagonist	4.07427081193917e-10
L6_CT_Late_APOE4_Neg	EED	antagonist	8.18425149583306e-10
OPC_Late_APOE4_Neg	EED	antagonist	2.17591055650597e-10
Oligodendrocyte_Late_APOE4_Neg	EED	antagonist	7.27588106447e-10
OPC_Early_APOE4_Neg	EED	antagonist	2.93337004576094e-11
Oligodendrocyte_Early_APOE4_Neg	EED	antagonist	3.87854429325256e-10
L6_IT_Car3_Late_APOE4_Pos	EED	antagonist	8.65638846778638e-10
VLMC___Perivascular_Late_APOE4_Neg	EED	antagonist	2.16451604198133e-10
Oligodendrocyte_Late_APOE4_Pos	EED	antagonist	1.58537879758624e-10
Pvalb_Early_APOE4_Neg	EED	antagonist	2.5500692364833e-10
Pax6_Late_APOE4_Pos	EED	antagonist	4.80959846218992e-10
Sst_Late_APOE4_Pos	EED	antagonist	5.98632993847453e-10
Pax6_Late_APOE4_Neg	EED	antagonist	3.66645733776424e-10
Pvalb_Late_APOE4_Neg	EED	antagonist	6.92508986705554e-10
Sst_Early_APOE4_Neg	EED	antagonist	5.55035443682727e-10
Sncg_Late_APOE4_Neg	EED	antagonist	3.31559182650093e-10
Sncg_Early_APOE4_Neg	EED	antagonist	2.85290515392975e-10
Pvalb_Late_APOE4_Pos	EED	antagonist	1.86818861002526e-10
Vip_Late_APOE4_Neg	EED	antagonist	1.1093830183993e-10
Vip_Late_APOE4_Pos	EED	antagonist	1.05917236255277e-10
Sncg_Late_APOE4_Pos	EED	antagonist	5.13450570921871e-11
Vip_Early_APOE4_Neg	EED	antagonist	9.68155855318288e-11
VLMC___Perivascular_Late_APOE4_Pos	EED	antagonist	2.12584416933676e-10
Sst_Late_APOE4_Neg	EED	antagonist	4.57643592673191e-10
L5_ET_Late_APOE4_Neg	GABRA2	antagonist	1.39910194584396e-09
Endothelial_Late_APOE4_Neg	GABRA2	antagonist	1.76520779502818e-10
Chandelier_Early_APOE4_Neg	GABRA2	antagonist	7.43464676822379e-10
L4_IT_Early_APOE4_Neg	GABRA2	antagonist	6.8129824523883e-10
L5_IT_Early_APOE4_Neg	GABRA2	antagonist	2.16040163430033e-10
L5_6_NP_Late_APOE4_Neg	GABRA2	antagonist	3.33588053339022e-10
L2_3_IT_Early_APOE4_Neg	GABRA2	antagonist	8.0507659347448e-10
Immune_Late_APOE4_Pos	GABRA2	antagonist	7.32004702876599e-11
Astrocyte_Late_APOE4_Neg	GABRA2	antagonist	2.68907164918272e-09
L5_ET_Late_APOE4_Pos	GABRA2	antagonist	4.72771142601967e-10
L5_6_NP_Late_APOE4_Pos	GABRA2	antagonist	1.16244844698205e-10
Endothelial_Late_APOE4_Pos	GABRA2	antagonist	1.07650934421996e-10
L4_IT_Late_APOE4_Pos	GABRA2	antagonist	1.02507839005846e-10
Chandelier_Late_APOE4_Neg	GABRA2	antagonist	4.06005589743704e-10
Astrocyte_Early_APOE4_Neg	GABRA2	antagonist	9.35153550906477e-10
Immune_Early_APOE4_Neg	GABRA2	antagonist	1.40667553579518e-10
L5_IT_Late_APOE4_Neg	GABRA2	antagonist	5.25398399251506e-10
L2_3_IT_Late_APOE4_Neg	GABRA2	antagonist	5.27466631782046e-11
Immune_Late_APOE4_Neg	GABRA2	antagonist	2.33433428108486e-10
L4_IT_Late_APOE4_Neg	GABRA2	antagonist	9.77240609728413e-11
L5_6_NP_Early_APOE4_Neg	GABRA2	antagonist	4.84237182616478e-10
L2_3_IT_Late_APOE4_Pos	GABRA2	antagonist	1.78060114070789e-09
Astrocyte_Late_APOE4_Pos	GABRA2	antagonist	5.49270759076896e-10
L6b_Early_APOE4_Neg	GABRA2	antagonist	2.78043242784851e-10
Lamp5_Late_APOE4_Neg	GABRA2	antagonist	4.07501191705191e-10
Chandelier_Late_APOE4_Pos	GABRA2	antagonist	4.13309960758321e-10
L6_IT_Car3_Early_APOE4_Neg	GABRA2	antagonist	1.04392496570302e-09
Lamp5_Lhx6_Late_APOE4_Neg	GABRA2	antagonist	4.49994643539128e-10
L5_IT_Late_APOE4_Pos	GABRA2	antagonist	2.58621121915366e-11
Lamp5_Late_APOE4_Pos	GABRA2	antagonist	9.75205138209207e-10
L6_IT_Late_APOE4_Neg	GABRA2	antagonist	5.15695265510597e-10
L6_IT_Late_APOE4_Pos	GABRA2	antagonist	9.59424180163154e-11
L6_CT_Late_APOE4_Pos	GABRA2	antagonist	7.07708554755078e-10
Lamp5_Lhx6_Late_APOE4_Pos	GABRA2	antagonist	2.05690939904081e-10
Lamp5_Early_APOE4_Neg	GABRA2	antagonist	9.19644403458401e-10
Lamp5_Lhx6_Early_APOE4_Neg	GABRA2	antagonist	4.99139330351621e-10
L6_CT_Early_APOE4_Neg	GABRA2	antagonist	1.79253371463219e-10
L6_IT_Car3_Late_APOE4_Neg	GABRA2	antagonist	1.30405144094245e-09
OPC_Late_APOE4_Pos	GABRA2	antagonist	6.31217581071355e-11
L6b_Late_APOE4_Neg	GABRA2	antagonist	6.38492848864784e-10
L6b_Late_APOE4_Pos	GABRA2	antagonist	7.85580865147542e-10
Pax6_Early_APOE4_Neg	GABRA2	antagonist	6.63047965401596e-10
L6_IT_Early_APOE4_Neg	GABRA2	antagonist	6.74191249280587e-10
L6_CT_Late_APOE4_Neg	GABRA2	antagonist	2.84086983170502e-10
OPC_Late_APOE4_Neg	GABRA2	antagonist	1.55479770317518e-10
Oligodendrocyte_Late_APOE4_Neg	GABRA2	antagonist	2.59790381505472e-10
OPC_Early_APOE4_Neg	GABRA2	antagonist	3.58211267606561e-10
Oligodendrocyte_Early_APOE4_Neg	GABRA2	antagonist	2.48877387619707e-10
L6_IT_Car3_Late_APOE4_Pos	GABRA2	antagonist	7.90891139643695e-10
VLMC___Perivascular_Late_APOE4_Neg	GABRA2	antagonist	1.6352199379193e-11
Oligodendrocyte_Late_APOE4_Pos	GABRA2	antagonist	1.43941709054604e-10
Pvalb_Early_APOE4_Neg	GABRA2	antagonist	1.96672356621498e-11
Pax6_Late_APOE4_Pos	GABRA2	antagonist	5.76066902172288e-10
Sst_Late_APOE4_Pos	GABRA2	antagonist	9.76875406332931e-11
Pax6_Late_APOE4_Neg	GABRA2	antagonist	1.90851914337113e-09
Pvalb_Late_APOE4_Neg	GABRA2	antagonist	1.12633228150793e-09
Sst_Early_APOE4_Neg	GABRA2	antagonist	1.60695097656582e-09
Sncg_Late_APOE4_Neg	GABRA2	antagonist	2.27693159545819e-09
Sncg_Early_APOE4_Neg	GABRA2	antagonist	8.95440356296433e-10
Pvalb_Late_APOE4_Pos	GABRA2	antagonist	1.16899640511509e-09
Vip_Late_APOE4_Neg	GABRA2	antagonist	8.53379176110463e-10
Vip_Late_APOE4_Pos	GABRA2	antagonist	1.28116600297388e-09
Sncg_Late_APOE4_Pos	GABRA2	antagonist	1.14357350081132e-09
Vip_Early_APOE4_Neg	GABRA2	antagonist	3.58206880244371e-11
VLMC___Perivascular_Late_APOE4_Pos	GABRA2	antagonist	2.42117886231725e-10
Sst_Late_APOE4_Neg	GABRA2	antagonist	2.07083161836407e-09
L5_ET_Late_APOE4_Neg	GABRA3	antagonist	1.65784514169139e-10
Endothelial_Late_APOE4_Neg	GABRA3	antagonist	2.29864632171225e-10
Chandelier_Early_APOE4_Neg	GABRA3	antagonist	1.92029912705889e-10
L4_IT_Early_APOE4_Neg	GABRA3	antagonist	3.73688456563278e-10
L5_IT_Early_APOE4_Neg	GABRA3	antagonist	5.56128863554758e-10
L5_6_NP_Late_APOE4_Neg	GABRA3	antagonist	5.79018986615607e-10
L2_3_IT_Early_APOE4_Neg	GABRA3	antagonist	9.38717261197098e-10
Immune_Late_APOE4_Pos	GABRA3	antagonist	4.44018225197649e-11
Astrocyte_Late_APOE4_Neg	GABRA3	antagonist	1.89236066974305e-11
L5_ET_Late_APOE4_Pos	GABRA3	antagonist	8.15654706879072e-10
L5_6_NP_Late_APOE4_Pos	GABRA3	antagonist	4.81451375291137e-10
Endothelial_Late_APOE4_Pos	GABRA3	antagonist	3.348608247133e-10
L4_IT_Late_APOE4_Pos	GABRA3	antagonist	7.71691360229005e-10
Chandelier_Late_APOE4_Neg	GABRA3	antagonist	3.88906789016819e-11
Astrocyte_Early_APOE4_Neg	GABRA3	antagonist	9.58944398626213e-11
Immune_Early_APOE4_Neg	GABRA3	antagonist	1.40256438380658e-10
L5_IT_Late_APOE4_Neg	GABRA3	antagonist	1.26030019311605e-09
L2_3_IT_Late_APOE4_Neg	GABRA3	antagonist	2.12853990862667e-10
Immune_Late_APOE4_Neg	GABRA3	antagonist	1.89044181052364e-10
L4_IT_Late_APOE4_Neg	GABRA3	antagonist	1.76562759933048e-10
L5_6_NP_Early_APOE4_Neg	GABRA3	antagonist	5.96402701205784e-10
L2_3_IT_Late_APOE4_Pos	GABRA3	antagonist	1.44391072844208e-09
Astrocyte_Late_APOE4_Pos	GABRA3	antagonist	1.55919476281339e-10
L6b_Early_APOE4_Neg	GABRA3	antagonist	3.2738738194209e-10
Lamp5_Late_APOE4_Neg	GABRA3	antagonist	2.69777958205707e-11
Chandelier_Late_APOE4_Pos	GABRA3	antagonist	7.84350126728056e-11
L6_IT_Car3_Early_APOE4_Neg	GABRA3	antagonist	9.77861946275463e-11
Lamp5_Lhx6_Late_APOE4_Neg	GABRA3	antagonist	1.77355533494293e-10
L5_IT_Late_APOE4_Pos	GABRA3	antagonist	1.51874224511808e-10
Lamp5_Late_APOE4_Pos	GABRA3	antagonist	1.78947908079633e-10
L6_IT_Late_APOE4_Neg	GABRA3	antagonist	4.46753862828692e-10
L6_IT_Late_APOE4_Pos	GABRA3	antagonist	6.59537561203102e-10
L6_CT_Late_APOE4_Pos	GABRA3	antagonist	9.93614064734377e-10
Lamp5_Lhx6_Late_APOE4_Pos	GABRA3	antagonist	5.35453111919917e-10
Lamp5_Early_APOE4_Neg	GABRA3	antagonist	3.0290947834327e-10
Lamp5_Lhx6_Early_APOE4_Neg	GABRA3	antagonist	8.59613936109164e-10
L6_CT_Early_APOE4_Neg	GABRA3	antagonist	1.7243621753447e-09
L6_IT_Car3_Late_APOE4_Neg	GABRA3	antagonist	1.94906939598035e-10
OPC_Late_APOE4_Pos	GABRA3	antagonist	2.68276236348731e-10
L6b_Late_APOE4_Neg	GABRA3	antagonist	5.26928920864298e-10
L6b_Late_APOE4_Pos	GABRA3	antagonist	9.97960425910733e-11
Pax6_Early_APOE4_Neg	GABRA3	antagonist	7.90855815810166e-10
L6_IT_Early_APOE4_Neg	GABRA3	antagonist	9.54210956807452e-10
L6_CT_Late_APOE4_Neg	GABRA3	antagonist	1.17827614727165e-09
OPC_Late_APOE4_Neg	GABRA3	antagonist	6.8840855431944e-10
Oligodendrocyte_Late_APOE4_Neg	GABRA3	antagonist	3.21419346569831e-11
OPC_Early_APOE4_Neg	GABRA3	antagonist	6.98278094766085e-11
Oligodendrocyte_Early_APOE4_Neg	GABRA3	antagonist	1.76898686830589e-10
L6_IT_Car3_Late_APOE4_Pos	GABRA3	antagonist	3.95554606630994e-10
VLMC___Perivascular_Late_APOE4_Neg	GABRA3	antagonist	1.14189440235887e-10
Oligodendrocyte_Late_APOE4_Pos	GABRA3	antagonist	9.25906366924591e-11
Pvalb_Early_APOE4_Neg	GABRA3	antagonist	8.62111977754411e-13
Pax6_Late_APOE4_Pos	GABRA3	antagonist	2.26942332332334e-10
Sst_Late_APOE4_Pos	GABRA3	antagonist	3.38965708304043e-10
Pax6_Late_APOE4_Neg	GABRA3	antagonist	4.89519700509742e-10
Pvalb_Late_APOE4_Neg	GABRA3	antagonist	2.93281183860276e-10
Sst_Early_APOE4_Neg	GABRA3	antagonist	3.27731306321014e-10
Sncg_Late_APOE4_Neg	GABRA3	antagonist	2.20806248001191e-10
Sncg_Early_APOE4_Neg	GABRA3	antagonist	4.21368114076091e-10
Pvalb_Late_APOE4_Pos	GABRA3	antagonist	3.38914504626301e-11
Vip_Late_APOE4_Neg	GABRA3	antagonist	3.09129750319667e-10
Vip_Late_APOE4_Pos	GABRA3	antagonist	2.07345844398232e-10
Sncg_Late_APOE4_Pos	GABRA3	antagonist	7.32860448827507e-10
Vip_Early_APOE4_Neg	GABRA3	antagonist	1.98537157743274e-10
VLMC___Perivascular_Late_APOE4_Pos	GABRA3	antagonist	1.78802070358826e-10
Sst_Late_APOE4_Neg	GABRA3	antagonist	3.36499463233385e-10
L5_ET_Late_APOE4_Neg	FYN	antagonist	6.89750463791968e-10
Endothelial_Late_APOE4_Neg	FYN	antagonist	8.7053423238726e-10
Chandelier_Early_APOE4_Neg	FYN	antagonist	7.33036962755635e-10
L4_IT_Early_APOE4_Neg	FYN	antagonist	3.15311133649417e-10
L5_IT_Early_APOE4_Neg	FYN	antagonist	4.0543959952131e-10
L5_6_NP_Late_APOE4_Neg	FYN	antagonist	3.34515463921095e-10
L2_3_IT_Early_APOE4_Neg	FYN	antagonist	1.23346746172616e-09
Immune_Late_APOE4_Pos	FYN	antagonist	1.85647043572307e-08
Astrocyte_Late_APOE4_Neg	FYN	antagonist	4.18643433502479e-10
L5_ET_Late_APOE4_Pos	FYN	antagonist	5.81468536140614e-10
L5_6_NP_Late_APOE4_Pos	FYN	antagonist	7.03932240989966e-10
Endothelial_Late_APOE4_Pos	FYN	antagonist	2.45442737566596e-09
L4_IT_Late_APOE4_Pos	FYN	antagonist	1.37823821068943e-09
Chandelier_Late_APOE4_Neg	FYN	antagonist	1.66662451298696e-09
Astrocyte_Early_APOE4_Neg	FYN	antagonist	2.01557858362883e-09
Immune_Early_APOE4_Neg	FYN	antagonist	1.09645935681389e-09
L5_IT_Late_APOE4_Neg	FYN	antagonist	1.06377219094945e-09
L2_3_IT_Late_APOE4_Neg	FYN	antagonist	1.60350815249404e-09
Immune_Late_APOE4_Neg	FYN	antagonist	4.15798347072341e-09
L4_IT_Late_APOE4_Neg	FYN	antagonist	7.16516631237086e-10
L5_6_NP_Early_APOE4_Neg	FYN	antagonist	2.52698627491256e-10
L2_3_IT_Late_APOE4_Pos	FYN	antagonist	1.56157235532702e-09
Astrocyte_Late_APOE4_Pos	FYN	antagonist	3.92192699467212e-09
L6b_Early_APOE4_Neg	FYN	antagonist	1.51459600597536e-09
Lamp5_Late_APOE4_Neg	FYN	antagonist	1.78855273921628e-10
Chandelier_Late_APOE4_Pos	FYN	antagonist	4.5710791722462e-10
L6_IT_Car3_Early_APOE4_Neg	FYN	antagonist	6.28100613275611e-10
Lamp5_Lhx6_Late_APOE4_Neg	FYN	antagonist	7.2585318467123e-10
L5_IT_Late_APOE4_Pos	FYN	antagonist	8.31868403415693e-10
Lamp5_Late_APOE4_Pos	FYN	antagonist	7.00708953520461e-10
L6_IT_Late_APOE4_Neg	FYN	antagonist	4.68159312362697e-10
L6_IT_Late_APOE4_Pos	FYN	antagonist	1.95121315407061e-09
L6_CT_Late_APOE4_Pos	FYN	antagonist	9.40799711897111e-11
Lamp5_Lhx6_Late_APOE4_Pos	FYN	antagonist	1.32060340258643e-09
Lamp5_Early_APOE4_Neg	FYN	antagonist	8.15711767056754e-10
Lamp5_Lhx6_Early_APOE4_Neg	FYN	antagonist	1.96060765093159e-09
L6_CT_Early_APOE4_Neg	FYN	antagonist	8.17425414605159e-10
L6_IT_Car3_Late_APOE4_Neg	FYN	antagonist	1.05078348559187e-09
OPC_Late_APOE4_Pos	FYN	antagonist	1.98212417389122e-09
L6b_Late_APOE4_Neg	FYN	antagonist	1.19127574253817e-09
L6b_Late_APOE4_Pos	FYN	antagonist	7.17890069405495e-11
Pax6_Early_APOE4_Neg	FYN	antagonist	5.45761026914705e-10
L6_IT_Early_APOE4_Neg	FYN	antagonist	1.07196732178688e-09
L6_CT_Late_APOE4_Neg	FYN	antagonist	1.1399676485805e-09
OPC_Late_APOE4_Neg	FYN	antagonist	3.82729717899397e-09
Oligodendrocyte_Late_APOE4_Neg	FYN	antagonist	2.48180795833654e-09
OPC_Early_APOE4_Neg	FYN	antagonist	2.58879054466366e-09
Oligodendrocyte_Early_APOE4_Neg	FYN	antagonist	1.01963114624965e-09
L6_IT_Car3_Late_APOE4_Pos	FYN	antagonist	9.17235284949677e-10
VLMC___Perivascular_Late_APOE4_Neg	FYN	antagonist	2.22623556521661e-09
Oligodendrocyte_Late_APOE4_Pos	FYN	antagonist	1.01883426158295e-10
Pvalb_Early_APOE4_Neg	FYN	antagonist	5.13253744901859e-10
Pax6_Late_APOE4_Pos	FYN	antagonist	3.96056707744465e-10
Sst_Late_APOE4_Pos	FYN	antagonist	9.56326885291415e-10
Pax6_Late_APOE4_Neg	FYN	antagonist	1.98875610217718e-09
Pvalb_Late_APOE4_Neg	FYN	antagonist	8.79681089903074e-10
Sst_Early_APOE4_Neg	FYN	antagonist	6.35112720578578e-10
Sncg_Late_APOE4_Neg	FYN	antagonist	2.04733899580666e-09
Sncg_Early_APOE4_Neg	FYN	antagonist	1.72137203837661e-10
Pvalb_Late_APOE4_Pos	FYN	antagonist	5.21467907274783e-11
Vip_Late_APOE4_Neg	FYN	antagonist	5.22295472024122e-10
Vip_Late_APOE4_Pos	FYN	antagonist	6.72448411490946e-10
Sncg_Late_APOE4_Pos	FYN	antagonist	6.10709228134696e-10
Vip_Early_APOE4_Neg	FYN	antagonist	5.13006739386414e-10
VLMC___Perivascular_Late_APOE4_Pos	FYN	antagonist	1.06707230638294e-09
Sst_Late_APOE4_Neg	FYN	antagonist	2.7574731561768e-09
L5_ET_Late_APOE4_Neg	FOXF1	antagonist	7.75791922889773e-18
