cell_type	target	binding	perb_score
Early_Braak_Lamp5_Lhx6	CHRM4	agonist	9.01605861875157e-12
Early_Braak_L5_IT	CHRM4	agonist	1.40742173556597e-10
Late_Braak_L2_3_IT	CHRM4	agonist	8.70592857323652e-12
Late_Braak_Chandelier	CHRM4	agonist	1.44162200741172e-17
Late_Braak_L5_6_NP	CHRM4	agonist	7.96132246529041e-18
Late_Braak_L6_IT	CHRM4	agonist	2.81557251414493e-11
Late_Braak_Astro	CHRM4	agonist	3.46944695195361e-18
Late_Braak_L6_CT	CHRM4	agonist	3.83212941143076e-17
Late_Braak_Endo	CHRM4	agonist	1.05519109601004e-17
Late_Braak_L5_IT	CHRM4	agonist	2.49496901479498e-12
Late_Braak_L5_ET	CHRM4	agonist	1.57340112585181e-17
Late_Braak_OPC	CHRM4	agonist	3.22498577901245e-15
Late_Braak_L4_IT	CHRM4	agonist	1.64122281528967e-11
Late_Braak_L6b	CHRM4	agonist	7.93970421657977e-13
Late_Braak_Pax6	CHRM4	agonist	1.57145745478758e-17
Late_Braak_Lamp5_Lhx6	CHRM4	agonist	1.60419141708272e-12
Late_Braak_L6_IT_Car3	CHRM4	agonist	8.28525996965315e-12
Late_Braak_Micro-PVM	CHRM4	agonist	1.55158384577955e-17
Late_Braak_Lamp5	CHRM4	agonist	2.22152998685417e-17
Late_Braak_Sst_Chodl	CHRM4	agonist	2.08166817117217e-17
Late_Braak_Sncg	CHRM4	agonist	7.45611610359569e-12
Late_Braak_Vip	CHRM4	agonist	1.00789562898652e-11
Late_Braak_Pvalb	CHRM4	agonist	3.41787838628369e-11
Late_Braak_Oligo	CHRM4	agonist	3.87895961444886e-18
Late_Braak_Sst	CHRM4	agonist	3.7437587362653e-16
Late_Braak_VLMC	CHRM4	agonist	8.5873192563957e-17
Early_Braak_L6_CT	CASS4	agonist	3.03913012059651e-10
Early_Braak_L4_IT	CASS4	agonist	3.41628612705616e-10
Early_Braak_Astro	CASS4	agonist	3.88181302699822e-10
Early_Braak_Endo	CASS4	agonist	7.98471170359774e-10
Early_Braak_Chandelier	CASS4	agonist	3.59348787546539e-10
Early_Braak_L6_IT	CASS4	agonist	1.52388382561664e-10
Early_Braak_Sst	CASS4	agonist	2.3229424299906e-10
Early_Braak_VLMC	CASS4	agonist	6.63694922054597e-10
Early_Braak_Sncg	CASS4	agonist	2.49769347221385e-10
Early_Braak_OPC	CASS4	agonist	3.36293825927844e-11
Early_Braak_L5_ET	CASS4	agonist	2.98057675071524e-10
Early_Braak_L6_IT_Car3	CASS4	agonist	7.26958765250844e-11
Early_Braak_L2_3_IT	CASS4	agonist	2.35655054796148e-10
Early_Braak_L6b	CASS4	agonist	1.17610549948076e-10
Early_Braak_Micro-PVM	CASS4	agonist	3.02176668899968e-10
Early_Braak_Pax6	CASS4	agonist	5.10591484957743e-10
Early_Braak_L5_6_NP	CASS4	agonist	1.95824181552736e-10
Early_Braak_Lamp5	CASS4	agonist	2.93672295734328e-10
Early_Braak_Sst_Chodl	CASS4	agonist	2.08398579440416e-10
Early_Braak_Oligo	CASS4	agonist	2.14615319400188e-10
Early_Braak_Vip	CASS4	agonist	1.90270256507304e-11
Early_Braak_Pvalb	CASS4	agonist	7.75740477090479e-11
Early_Braak_Lamp5_Lhx6	CASS4	agonist	1.57201722351473e-10
Early_Braak_L5_IT	CASS4	agonist	1.15860286416361e-10
Late_Braak_L2_3_IT	CASS4	agonist	1.91996053957981e-10
Late_Braak_Chandelier	CASS4	agonist	1.70438931576527e-10
Late_Braak_L5_6_NP	CASS4	agonist	2.71336480334594e-10
Late_Braak_L6_IT	CASS4	agonist	2.95428128067577e-10
Late_Braak_Astro	CASS4	agonist	2.66879997837875e-10
Late_Braak_L6_CT	CASS4	agonist	2.5941846135898e-10
Late_Braak_Endo	CASS4	agonist	1.12518299221011e-09
Late_Braak_L5_IT	CASS4	agonist	1.55841863047134e-10
Late_Braak_L5_ET	CASS4	agonist	8.8067957787227e-11
Late_Braak_OPC	CASS4	agonist	3.33951231934053e-10
Late_Braak_L4_IT	CASS4	agonist	1.34631514093326e-10
Late_Braak_L6b	CASS4	agonist	1.44345506932067e-10
Late_Braak_Pax6	CASS4	agonist	4.11308816222688e-10
Late_Braak_Lamp5_Lhx6	CASS4	agonist	3.47532810021199e-12
Late_Braak_L6_IT_Car3	CASS4	agonist	6.12121469084657e-11
Late_Braak_Micro-PVM	CASS4	agonist	6.80420697614064e-10
Late_Braak_Lamp5	CASS4	agonist	3.48126285716857e-10
Late_Braak_Sst_Chodl	CASS4	agonist	1.6587617368191e-10
Late_Braak_Sncg	CASS4	agonist	2.97504004510128e-10
Late_Braak_Vip	CASS4	agonist	7.01264369579159e-12
Late_Braak_Pvalb	CASS4	agonist	1.61471605014503e-10
Late_Braak_Oligo	CASS4	agonist	5.12263648420153e-10
Late_Braak_Sst	CASS4	agonist	3.29073048057879e-10
Late_Braak_VLMC	CASS4	agonist	6.6936514404096e-11
Early_Braak_L6_CT	CHRM1	agonist	2.47450171897125e-10
Early_Braak_L4_IT	CHRM1	agonist	4.21266889428635e-11
Early_Braak_Astro	CHRM1	agonist	4.43352286062799e-10
Early_Braak_Endo	CHRM1	agonist	1.81074464354876e-10
Early_Braak_Chandelier	CHRM1	agonist	6.53742384542828e-10
Early_Braak_L6_IT	CHRM1	agonist	1.69767000099816e-09
Early_Braak_Sst	CHRM1	agonist	1.74037680833435e-10
Early_Braak_VLMC	CHRM1	agonist	3.31894476080814e-10
Early_Braak_Sncg	CHRM1	agonist	7.16996993513943e-10
Early_Braak_OPC	CHRM1	agonist	1.76599041492187e-10
Early_Braak_L5_ET	CHRM1	agonist	6.25271142192339e-10
Early_Braak_L6_IT_Car3	CHRM1	agonist	6.04815528781814e-10
Early_Braak_L2_3_IT	CHRM1	agonist	6.37261215948177e-10
Early_Braak_L6b	CHRM1	agonist	4.19268824470964e-10
Early_Braak_Micro-PVM	CHRM1	agonist	9.77421209983638e-11
Early_Braak_Pax6	CHRM1	agonist	6.05800096697977e-10
Early_Braak_L5_6_NP	CHRM1	agonist	9.8057271535662e-11
Early_Braak_Lamp5	CHRM1	agonist	3.33907466361536e-10
Early_Braak_Sst_Chodl	CHRM1	agonist	4.37062736256395e-10
Early_Braak_Oligo	CHRM1	agonist	2.13174675713157e-10
Early_Braak_Vip	CHRM1	agonist	1.99330420005271e-10
Early_Braak_Pvalb	CHRM1	agonist	8.49817763276674e-10
Early_Braak_Lamp5_Lhx6	CHRM1	agonist	2.90778542081714e-10
Early_Braak_L5_IT	CHRM1	agonist	6.51288833228143e-10
Late_Braak_L2_3_IT	CHRM1	agonist	2.78746953532872e-10
Late_Braak_Chandelier	CHRM1	agonist	3.74851962144132e-10
Late_Braak_L5_6_NP	CHRM1	agonist	4.91464329013096e-12
Late_Braak_L6_IT	CHRM1	agonist	7.72246755105668e-11
Late_Braak_Astro	CHRM1	agonist	3.37717285846722e-10
Late_Braak_L6_CT	CHRM1	agonist	4.89430645137072e-10
Late_Braak_Endo	CHRM1	agonist	8.269995488976e-11
Late_Braak_L5_IT	CHRM1	agonist	1.61767391080425e-12
Late_Braak_L5_ET	CHRM1	agonist	2.32316672655735e-10
Late_Braak_OPC	CHRM1	agonist	2.43513750035612e-11
Late_Braak_L4_IT	CHRM1	agonist	6.76805739750434e-10
Late_Braak_L6b	CHRM1	agonist	1.72666857433337e-10
Late_Braak_Pax6	CHRM1	agonist	2.27608252363328e-10
Late_Braak_Lamp5_Lhx6	CHRM1	agonist	4.7294787726161e-10
Late_Braak_L6_IT_Car3	CHRM1	agonist	1.24435509400664e-10
Late_Braak_Micro-PVM	CHRM1	agonist	4.83044511974497e-11
Late_Braak_Lamp5	CHRM1	agonist	3.94907700711399e-10
Late_Braak_Sst_Chodl	CHRM1	agonist	1.75089325296504e-10
Late_Braak_Sncg	CHRM1	agonist	5.08916290360039e-10
Late_Braak_Vip	CHRM1	agonist	4.00033704614039e-10
Late_Braak_Pvalb	CHRM1	agonist	1.66757703714553e-10
Late_Braak_Oligo	CHRM1	agonist	4.07695244239771e-10
Late_Braak_Sst	CHRM1	agonist	7.26600491682053e-11
Late_Braak_VLMC	CHRM1	agonist	1.09906187793777e-10
Early_Braak_L6_CT	CSF2RA	agonist	1.79780550616932e-10
Early_Braak_L4_IT	CSF2RA	agonist	8.74232341901228e-11
Early_Braak_Astro	CSF2RA	agonist	6.40197133557916e-11
Early_Braak_Endo	CSF2RA	agonist	1.53451956115496e-17
Early_Braak_Chandelier	CSF2RA	agonist	1.72123262171991e-10
Early_Braak_L6_IT	CSF2RA	agonist	2.62243804801421e-10
Early_Braak_Sst	CSF2RA	agonist	4.12931660003378e-11
Early_Braak_VLMC	CSF2RA	agonist	8.70439871661803e-12
Early_Braak_Sncg	CSF2RA	agonist	2.14204830465074e-10
Early_Braak_OPC	CSF2RA	agonist	7.39363134952749e-11
Early_Braak_L5_ET	CSF2RA	agonist	1.99698326400657e-10
Early_Braak_L6_IT_Car3	CSF2RA	agonist	1.93832281035644e-10
Early_Braak_L2_3_IT	CSF2RA	agonist	4.96696491609054e-10
Early_Braak_L6b	CSF2RA	agonist	1.42299666295313e-10
Early_Braak_Micro-PVM	CSF2RA	agonist	2.01787338271121e-09
Early_Braak_Pax6	CSF2RA	agonist	2.97590721201202e-10
Early_Braak_L5_6_NP	CSF2RA	agonist	4.55250834228739e-10
Early_Braak_Lamp5	CSF2RA	agonist	6.15335728265439e-11
Early_Braak_Sst_Chodl	CSF2RA	agonist	3.27265860384531e-10
Early_Braak_Oligo	CSF2RA	agonist	4.04537692257135e-10
Early_Braak_Vip	CSF2RA	agonist	7.02919700292702e-10
Early_Braak_Pvalb	CSF2RA	agonist	5.74750227949169e-10
Early_Braak_Lamp5_Lhx6	CSF2RA	agonist	1.63897247779784e-09
Early_Braak_L5_IT	CSF2RA	agonist	1.694464857141e-10
Late_Braak_L2_3_IT	CSF2RA	agonist	9.8791802897413e-11
Late_Braak_Chandelier	CSF2RA	agonist	5.50652080406854e-10
Late_Braak_L5_6_NP	CSF2RA	agonist	2.91299327018805e-10
Late_Braak_L6_IT	CSF2RA	agonist	1.18403789384979e-10
Late_Braak_Astro	CSF2RA	agonist	1.87861529410967e-10
Late_Braak_L6_CT	CSF2RA	agonist	1.0514320855858e-09
Late_Braak_Endo	CSF2RA	agonist	9.07477217200609e-11
Late_Braak_L5_IT	CSF2RA	agonist	1.61409156870281e-10
Late_Braak_L5_ET	CSF2RA	agonist	3.56403207692671e-10
Late_Braak_OPC	CSF2RA	agonist	5.39057999188223e-10
Late_Braak_L4_IT	CSF2RA	agonist	1.71143156316393e-10
Late_Braak_L6b	CSF2RA	agonist	2.9712367077033e-10
Late_Braak_Pax6	CSF2RA	agonist	2.14290954884355e-10
Late_Braak_Lamp5_Lhx6	CSF2RA	agonist	1.15674718428312e-10
Late_Braak_L6_IT_Car3	CSF2RA	agonist	5.76845992352831e-11
Late_Braak_Micro-PVM	CSF2RA	agonist	1.40411107229131e-09
Late_Braak_Lamp5	CSF2RA	agonist	3.90613400243438e-10
Late_Braak_Sst_Chodl	CSF2RA	agonist	2.48190667052864e-10
Late_Braak_Sncg	CSF2RA	agonist	2.89759104742069e-10
Late_Braak_Vip	CSF2RA	agonist	2.14312629482586e-10
Late_Braak_Pvalb	CSF2RA	agonist	1.88293473649125e-10
Late_Braak_Oligo	CSF2RA	agonist	1.25631800786383e-10
Late_Braak_Sst	CSF2RA	agonist	5.27327413120202e-11
Late_Braak_VLMC	CSF2RA	agonist	1.64456937152241e-10
Early_Braak_L6_CT	CNR2	agonist	3.02539618876521e-10
Early_Braak_L4_IT	CNR2	agonist	8.65741005291031e-11
Early_Braak_Astro	CNR2	agonist	3.96388395097044e-10
Early_Braak_Endo	CNR2	agonist	1.35486234660355e-17
Early_Braak_Chandelier	CNR2	agonist	3.0995125860164e-10
Early_Braak_L6_IT	CNR2	agonist	2.86813595346472e-10
Early_Braak_Sst	CNR2	agonist	2.42126722244549e-10
Early_Braak_VLMC	CNR2	agonist	7.9311629213831e-10
Early_Braak_Sncg	CNR2	agonist	3.10681580975507e-10
Early_Braak_OPC	CNR2	agonist	7.75791922889773e-18
Early_Braak_L5_ET	CNR2	agonist	1.62395418781039e-10
Early_Braak_L6_IT_Car3	CNR2	agonist	4.45248628471784e-11
Early_Braak_L2_3_IT	CNR2	agonist	1.82113617810764e-12
Early_Braak_L6b	CNR2	agonist	5.66824761375193e-11
Early_Braak_Micro-PVM	CNR2	agonist	2.6768114804896e-11
Early_Braak_Pax6	CNR2	agonist	1.07684063982205e-09
Early_Braak_L5_6_NP	CNR2	agonist	1.38892997443019e-10
Early_Braak_Lamp5	CNR2	agonist	3.73670872517614e-17
Early_Braak_Sst_Chodl	CNR2	agonist	1.96782888632115e-10
Early_Braak_Oligo	CNR2	agonist	2.35181541877452e-10
Early_Braak_Vip	CNR2	agonist	8.07054484475877e-11
Early_Braak_Pvalb	CNR2	agonist	4.02832449010236e-11
Early_Braak_Lamp5_Lhx6	CNR2	agonist	1.72753037865027e-10
Early_Braak_L5_IT	CNR2	agonist	1.40461252775557e-10
Late_Braak_L2_3_IT	CNR2	agonist	8.94966046293985e-11
Late_Braak_Chandelier	CNR2	agonist	2.74414352602776e-11
Late_Braak_L5_6_NP	CNR2	agonist	1.86008134356481e-11
Late_Braak_L6_IT	CNR2	agonist	8.10357257450434e-11
Late_Braak_Astro	CNR2	agonist	7.9435331845368e-11
Late_Braak_L6_CT	CNR2	agonist	1.27277691651343e-10
Late_Braak_Endo	CNR2	agonist	1.98978531806822e-10
Late_Braak_L5_IT	CNR2	agonist	2.12853310620268e-11
Late_Braak_L5_ET	CNR2	agonist	3.58775537020966e-11
Late_Braak_OPC	CNR2	agonist	2.83786024249963e-11
Late_Braak_L4_IT	CNR2	agonist	1.21576658472539e-10
Late_Braak_L6b	CNR2	agonist	1.65036054021449e-10
Late_Braak_Pax6	CNR2	agonist	2.06313859475679e-11
Late_Braak_Lamp5_Lhx6	CNR2	agonist	2.23005345738446e-10
Late_Braak_L6_IT_Car3	CNR2	agonist	6.72441069895952e-11
Late_Braak_Micro-PVM	CNR2	agonist	2.61347034161176e-11
Late_Braak_Lamp5	CNR2	agonist	1.31487516481317e-11
Late_Braak_Sst_Chodl	CNR2	agonist	7.89902805405952e-11
Late_Braak_Sncg	CNR2	agonist	2.49127907086672e-10
Late_Braak_Vip	CNR2	agonist	1.29363832784249e-11
Late_Braak_Pvalb	CNR2	agonist	8.80688033121618e-11
Late_Braak_Oligo	CNR2	agonist	2.916003956486e-11
Late_Braak_Sst	CNR2	agonist	1.0784736368365e-10
Late_Braak_VLMC	CNR2	agonist	7.51558270189341e-11
Early_Braak_L6_CT	DRD1	agonist	9.61830843283998e-10
Early_Braak_L4_IT	DRD1	agonist	2.02765951019137e-10
Early_Braak_Astro	DRD1	agonist	1.81162074606939e-10
Early_Braak_Endo	DRD1	agonist	5.84054014483246e-10
Early_Braak_Chandelier	DRD1	agonist	1.92900686457073e-10
Early_Braak_L6_IT	DRD1	agonist	5.17310219786027e-10
Early_Braak_Sst	DRD1	agonist	2.65724730659605e-10
Early_Braak_VLMC	DRD1	agonist	1.14022500137916e-10
Early_Braak_Sncg	DRD1	agonist	6.28612748388925e-11
Early_Braak_OPC	DRD1	agonist	2.12830652062866e-10
Early_Braak_L5_ET	DRD1	agonist	9.71561375114575e-10
Early_Braak_L6_IT_Car3	DRD1	agonist	2.81073126658033e-10
Early_Braak_L2_3_IT	DRD1	agonist	7.48285222553485e-10
Early_Braak_L6b	DRD1	agonist	3.50960809433953e-11
Early_Braak_Micro-PVM	DRD1	agonist	2.87828352243508e-10
Early_Braak_Pax6	DRD1	agonist	5.66130281601898e-10
Early_Braak_L5_6_NP	DRD1	agonist	3.57635005184574e-10
Early_Braak_Lamp5	DRD1	agonist	4.91867371007143e-10
Early_Braak_Sst_Chodl	DRD1	agonist	2.1169191875651e-10
Early_Braak_Oligo	DRD1	agonist	3.02635156429623e-10
Early_Braak_Vip	DRD1	agonist	1.5703152993675e-10
Early_Braak_Pvalb	DRD1	agonist	1.88833665712064e-10
Early_Braak_Lamp5_Lhx6	DRD1	agonist	3.65192739251459e-10
Early_Braak_L5_IT	DRD1	agonist	7.17057653983391e-10
Late_Braak_L2_3_IT	DRD1	agonist	1.16519697451599e-10
Late_Braak_Chandelier	DRD1	agonist	6.92547733429963e-11
Late_Braak_L5_6_NP	DRD1	agonist	5.08974264403399e-10
Late_Braak_L6_IT	DRD1	agonist	2.55521177686288e-10
Late_Braak_Astro	DRD1	agonist	1.09577187721095e-11
Late_Braak_L6_CT	DRD1	agonist	1.51075583651946e-11
Late_Braak_Endo	DRD1	agonist	3.41473783412588e-11
Late_Braak_L5_IT	DRD1	agonist	6.35635704274923e-10
Late_Braak_L5_ET	DRD1	agonist	2.65952174955157e-10
Late_Braak_OPC	DRD1	agonist	1.62634352681221e-10
Late_Braak_L4_IT	DRD1	agonist	1.72736146532312e-11
Late_Braak_L6b	DRD1	agonist	7.99126507561226e-11
Late_Braak_Pax6	DRD1	agonist	1.86818395620602e-10
Late_Braak_Lamp5_Lhx6	DRD1	agonist	3.25528773631254e-10
Late_Braak_L6_IT_Car3	DRD1	agonist	1.84637760809468e-10
Late_Braak_Micro-PVM	DRD1	agonist	1.43739984100202e-10
Late_Braak_Lamp5	DRD1	agonist	6.54545131203472e-11
Late_Braak_Sst_Chodl	DRD1	agonist	9.77998736575172e-11
Late_Braak_Sncg	DRD1	agonist	1.41129683690811e-10
Late_Braak_Vip	DRD1	agonist	1.86908294894306e-10
Late_Braak_Pvalb	DRD1	agonist	1.77509077661754e-11
Late_Braak_Oligo	DRD1	agonist	8.45758575103457e-11
Late_Braak_Sst	DRD1	agonist	1.10166347624534e-10
Late_Braak_VLMC	DRD1	agonist	9.19631573218307e-11
Early_Braak_L6_CT	CLNK	agonist	2.70056753244259e-11
Early_Braak_L4_IT	CLNK	agonist	8.86584856992966e-11
Early_Braak_Astro	CLNK	agonist	2.22498008831533e-10
Early_Braak_Endo	CLNK	agonist	2.56184831616075e-10
Early_Braak_Chandelier	CLNK	agonist	1.48228067794943e-10
Early_Braak_L6_IT	CLNK	agonist	4.55158606671386e-11
Early_Braak_Sst	CLNK	agonist	3.4381768953431e-10
Early_Braak_VLMC	CLNK	agonist	2.39242921543127e-10
Early_Braak_Sncg	CLNK	agonist	1.3851367144941e-10
Early_Braak_OPC	CLNK	agonist	1.12286799922292e-09
Early_Braak_L5_ET	CLNK	agonist	1.34882951605726e-10
Early_Braak_L6_IT_Car3	CLNK	agonist	1.57535406265202e-10
Early_Braak_L2_3_IT	CLNK	agonist	8.63065857807987e-11
Early_Braak_L6b	CLNK	agonist	2.98334751774435e-10
Early_Braak_Micro-PVM	CLNK	agonist	4.9404325909697e-10
Early_Braak_Pax6	CLNK	agonist	6.25835788239626e-10
Early_Braak_L5_6_NP	CLNK	agonist	6.67874963161371e-11
Early_Braak_Lamp5	CLNK	agonist	1.83786184601765e-10
Early_Braak_Sst_Chodl	CLNK	agonist	2.73195437631512e-10
Early_Braak_Oligo	CLNK	agonist	2.87468946818677e-10
Early_Braak_Vip	CLNK	agonist	8.28403070525483e-10
Early_Braak_Pvalb	CLNK	agonist	4.10439177578274e-10
Early_Braak_Lamp5_Lhx6	CLNK	agonist	2.04067367852831e-10
Early_Braak_L5_IT	CLNK	agonist	2.71470788446325e-10
Late_Braak_L2_3_IT	CLNK	agonist	1.75504203987862e-10
Late_Braak_Chandelier	CLNK	agonist	2.81737712972326e-10
Late_Braak_L5_6_NP	CLNK	agonist	1.59784486660731e-11
Late_Braak_L6_IT	CLNK	agonist	1.12179964149878e-10
Late_Braak_Astro	CLNK	agonist	1.03310590191942e-10
Late_Braak_L6_CT	CLNK	agonist	9.99649120699318e-11
Late_Braak_Endo	CLNK	agonist	2.52079654983207e-11
Late_Braak_L5_IT	CLNK	agonist	2.06641906334218e-10
Late_Braak_L5_ET	CLNK	agonist	5.55910023455186e-10
Late_Braak_OPC	CLNK	agonist	4.57791732819228e-10
Late_Braak_L4_IT	CLNK	agonist	3.55937602764911e-11
Late_Braak_L6b	CLNK	agonist	2.37393549777582e-10
Late_Braak_Pax6	CLNK	agonist	1.35083456108256e-10
Late_Braak_Lamp5_Lhx6	CLNK	agonist	5.26954153592332e-11
Late_Braak_L6_IT_Car3	CLNK	agonist	6.14970300153546e-11
Late_Braak_Micro-PVM	CLNK	agonist	1.06380486270191e-11
Late_Braak_Lamp5	CLNK	agonist	1.15313446902245e-11
Late_Braak_Sst_Chodl	CLNK	agonist	1.92845310526297e-10
Late_Braak_Sncg	CLNK	agonist	2.49636658293781e-10
Late_Braak_Vip	CLNK	agonist	3.37027991413744e-10
Late_Braak_Pvalb	CLNK	agonist	4.40600767634648e-10
Late_Braak_Oligo	CLNK	agonist	4.43535191025877e-10
Late_Braak_Sst	CLNK	agonist	2.53978782271916e-10
Late_Braak_VLMC	CLNK	agonist	1.08193900469046e-10
Early_Braak_L6_CT	CHRM2	agonist	3.83740862960932e-10
Early_Braak_L4_IT	CHRM2	agonist	1.74595169548641e-09
Early_Braak_Astro	CHRM2	agonist	4.54741048577306e-10
Early_Braak_Endo	CHRM2	agonist	1.10271177321426e-09
Early_Braak_Chandelier	CHRM2	agonist	6.16575908649332e-10
Early_Braak_L6_IT	CHRM2	agonist	3.54373533103021e-10
Early_Braak_Sst	CHRM2	agonist	2.83376164156723e-09
Early_Braak_VLMC	CHRM2	agonist	2.48461943629824e-10
Early_Braak_Sncg	CHRM2	agonist	4.26873428041932e-10
Early_Braak_OPC	CHRM2	agonist	6.54368595750614e-10
Early_Braak_L5_ET	CHRM2	agonist	7.87863674842236e-11
Early_Braak_L6_IT_Car3	CHRM2	agonist	1.33476533970382e-09
Early_Braak_L2_3_IT	CHRM2	agonist	6.40422818815961e-10
Early_Braak_L6b	CHRM2	agonist	1.11300391318068e-09
Early_Braak_Micro-PVM	CHRM2	agonist	2.78679644125157e-10
Early_Braak_Pax6	CHRM2	agonist	2.69452010028946e-09
Early_Braak_L5_6_NP	CHRM2	agonist	3.27145870939531e-10
Early_Braak_Lamp5	CHRM2	agonist	5.99623071727071e-10
Early_Braak_Sst_Chodl	CHRM2	agonist	3.20055654217525e-09
Early_Braak_Oligo	CHRM2	agonist	3.54066950136079e-10
Early_Braak_Vip	CHRM2	agonist	7.65332046696449e-10
Early_Braak_Pvalb	CHRM2	agonist	2.35717694072902e-09
Early_Braak_Lamp5_Lhx6	CHRM2	agonist	9.82679980045089e-11
Early_Braak_L5_IT	CHRM2	agonist	8.28708093262735e-10
Late_Braak_L2_3_IT	CHRM2	agonist	6.5564484657279e-10
Late_Braak_Chandelier	CHRM2	agonist	3.55032919727168e-10
Late_Braak_L5_6_NP	CHRM2	agonist	1.02065139131162e-09
Late_Braak_L6_IT	CHRM2	agonist	4.84974711326642e-11
Late_Braak_Astro	CHRM2	agonist	2.01734422384736e-10
Late_Braak_L6_CT	CHRM2	agonist	1.70867269711229e-10
Late_Braak_Endo	CHRM2	agonist	5.01868542744345e-11
Late_Braak_L5_IT	CHRM2	agonist	9.84625394783662e-10
Late_Braak_L5_ET	CHRM2	agonist	6.14574383178171e-10
Late_Braak_OPC	CHRM2	agonist	3.14287505954931e-10
Late_Braak_L4_IT	CHRM2	agonist	3.8541637666195e-09
Late_Braak_L6b	CHRM2	agonist	8.95936322271925e-09
Late_Braak_Pax6	CHRM2	agonist	1.32053747524296e-09
Late_Braak_Lamp5_Lhx6	CHRM2	agonist	1.38825526331743e-10
Late_Braak_L6_IT_Car3	CHRM2	agonist	2.04414268265078e-09
Late_Braak_Micro-PVM	CHRM2	agonist	8.76602882624513e-11
Late_Braak_Lamp5	CHRM2	agonist	3.51003960251247e-10
Late_Braak_Sst_Chodl	CHRM2	agonist	6.21903328857105e-09
Late_Braak_Sncg	CHRM2	agonist	3.01404640469754e-10
Late_Braak_Vip	CHRM2	agonist	6.26785341309367e-10
Late_Braak_Pvalb	CHRM2	agonist	1.30424596028453e-09
Late_Braak_Oligo	CHRM2	agonist	4.3861516748811e-10
Late_Braak_Sst	CHRM2	agonist	7.51120338397837e-10
Late_Braak_VLMC	CHRM2	agonist	1.35721279170145e-10
Early_Braak_L6_CT	DAO	agonist	1.02476689364046e-10
Early_Braak_L4_IT	DAO	agonist	3.0950945799322e-10
Early_Braak_Astro	DAO	agonist	4.24047582862931e-10
Early_Braak_Endo	DAO	agonist	5.78962287728511e-10
Early_Braak_Chandelier	DAO	agonist	3.49253371022486e-10
Early_Braak_L6_IT	DAO	agonist	5.41097543944319e-11
Early_Braak_Sst	DAO	agonist	9.54563046635111e-10
Early_Braak_VLMC	DAO	agonist	1.59108284948675e-17
Early_Braak_Sncg	DAO	agonist	8.30441519168971e-11
Early_Braak_OPC	DAO	agonist	1.05897195934758e-17
Early_Braak_L5_ET	DAO	agonist	2.75829128457386e-10
Early_Braak_L6_IT_Car3	DAO	agonist	2.38692779422787e-10
Early_Braak_L2_3_IT	DAO	agonist	2.48003928870735e-10
Early_Braak_L6b	DAO	agonist	1.34855297843288e-10
Early_Braak_Micro-PVM	DAO	agonist	9.55915281100162e-11
Early_Braak_Pax6	DAO	agonist	4.03142018801525e-10
Early_Braak_L5_6_NP	DAO	agonist	2.6817924344584e-10
Early_Braak_Lamp5	DAO	agonist	5.10659981414532e-11
Early_Braak_Sst_Chodl	DAO	agonist	6.70000125027849e-10
Early_Braak_Oligo	DAO	agonist	1.18371840662388e-17
Early_Braak_Vip	DAO	agonist	8.15281082243697e-11
Early_Braak_Pvalb	DAO	agonist	3.37456985321566e-10
Early_Braak_Lamp5_Lhx6	DAO	agonist	4.44968745213886e-10
Early_Braak_L5_IT	DAO	agonist	3.48905015490114e-10
Late_Braak_L2_3_IT	DAO	agonist	4.08093879207443e-11
Late_Braak_Chandelier	DAO	agonist	2.20346526964051e-10
Late_Braak_L5_6_NP	DAO	agonist	1.82921381274498e-10
Late_Braak_L6_IT	DAO	agonist	3.34048664436123e-11
Late_Braak_Astro	DAO	agonist	1.10299332744114e-10
Late_Braak_L6_CT	DAO	agonist	1.16311327089281e-10
Late_Braak_Endo	DAO	agonist	1.83545611420588e-11
Late_Braak_L5_IT	DAO	agonist	3.67858299298259e-11
Late_Braak_L5_ET	DAO	agonist	3.34198465329105e-10
Late_Braak_OPC	DAO	agonist	1.31521919545929e-10
Late_Braak_L4_IT	DAO	agonist	1.35853256780375e-11
Late_Braak_L6b	DAO	agonist	3.25295914197141e-10
Late_Braak_Pax6	DAO	agonist	1.341192986744e-10
Late_Braak_Lamp5_Lhx6	DAO	agonist	8.4692190333354e-12
Late_Braak_L6_IT_Car3	DAO	agonist	2.50586704903015e-10
Late_Braak_Micro-PVM	DAO	agonist	3.29630867052498e-11
Late_Braak_Lamp5	DAO	agonist	1.87822598397663e-10
Late_Braak_Sst_Chodl	DAO	agonist	5.42330533927864e-11
Late_Braak_Sncg	DAO	agonist	4.02175894254594e-11
Late_Braak_Vip	DAO	agonist	1.29814601165385e-10
Late_Braak_Pvalb	DAO	agonist	8.11220003957221e-11
Late_Braak_Oligo	DAO	agonist	1.56084372176534e-10
Late_Braak_Sst	DAO	agonist	5.74350423621459e-11
Late_Braak_VLMC	DAO	agonist	5.8974262730109e-11
Early_Braak_L6_CT	DRD2	agonist	9.50638255678881e-11
Early_Braak_L4_IT	DRD2	agonist	2.20341947332218e-10
Early_Braak_Astro	DRD2	agonist	5.06720481208926e-10
Early_Braak_Endo	DRD2	agonist	5.22259665474157e-10
Early_Braak_Chandelier	DRD2	agonist	8.79048549156635e-11
Early_Braak_L6_IT	DRD2	agonist	2.24497420254762e-10
Early_Braak_Sst	DRD2	agonist	2.22765331818152e-10
